start_lat,start_lon,end_lat,end_lon,count
39.95197,-75.17943,39.96442,-75.17999,152
39.9707,-75.15171,39.96844,-75.14001,18
39.9538,-75.19479,39.98771,-75.18052,3
39.95851,-75.21465,39.9384,-75.17327,6
39.96718,-75.16125,39.98062,-75.1735,6
39.93445,-75.14541,39.95378,-75.16374,49
39.96818,-75.18034,39.96175,-75.13641,2
39.97274,-75.17939,39.94792,-75.16237,29
39.97486,-75.20524,39.95708,-75.20177,13
39.93431,-75.16042,39.93704,-75.15038,33
39.97274,-75.17939,39.99179,-75.18637,2
39.95378,-75.16374,39.95424,-75.16138,58
39.96716,-75.17001,39.93231,-75.18154,12
39.98082,-75.14973,39.94019,-75.16691,2
39.95424,-75.16138,39.95273,-75.15979,49
39.94391,-75.16735,39.95403,-75.14983,14
39.94517,-75.15993,39.95012,-75.14472,263
39.95886,-75.17369,39.9539,-75.16902,523
39.98003,-75.14371,39.9522,-75.20311,1
39.98203,-75.18866,39.96173,-75.18788,7
39.95886,-75.17369,39.93231,-75.18154,16
39.94633,-75.1698,39.95511,-75.20987,38
39.96718,-75.16125,39.93724,-75.1612,7
39.96716,-75.17001,39.9539,-75.16902,621
39.95012,-75.14472,39.95403,-75.14983,43
39.96265,-75.16174,39.97765,-75.21295,2
39.93401,-75.15094,39.94295,-75.15955,50
39.98003,-75.14371,39.96289,-75.16606,4
39.96175,-75.13641,39.93401,-75.15094,10
39.92777,-75.15103,39.93315,-75.16248,131
39.98005,-75.15522,39.95511,-75.20987,30
39.97888,-75.13339,39.96818,-75.18034,2
39.92777,-75.15103,39.95048,-75.17286,89
39.93724,-75.1612,39.96892,-75.1547,2
39.95339,-75.15426,39.98203,-75.18866,3
39.95005,-75.15672,39.95339,-75.15426,251
39.96818,-75.18034,39.96744,-75.17507,133
39.95295,-75.13979,39.94633,-75.1698,15
39.96265,-75.16174,39.94138,-75.14564,41
39.98082,-75.14973,39.96652,-75.12996,1
39.93082,-75.17474,39.94217,-75.1775,3
39.95576,-75.18982,39.96442,-75.17999,231
39.97121,-75.1597,39.94527,-75.17971,3
39.96062,-75.13983,39.92777,-75.15103,30
39.93231,-75.18154,39.93431,-75.16042,10
39.94138,-75.14564,39.94792,-75.16237,303
39.96265,-75.16174,39.94759,-75.1487,2
39.96674,-75.20799,39.95197,-75.17943,2
39.95886,-75.17369,39.96173,-75.18788,58
39.95112,-75.15457,39.96175,-75.13641,38
39.98203,-75.18866,39.93231,-75.18154,2
39.94138,-75.14564,39.99179,-75.18637,2
39.96411,-75.19973,39.96844,-75.14001,3
39.94517,-75.15993,39.98082,-75.14973,2
39.96716,-75.17001,39.96173,-75.18788,19
39.98203,-75.18866,39.9539,-75.16902,35
39.96664,-75.19209,39.94781,-75.19409,76
39.95339,-75.15426,39.93704,-75.15038,91
39.96143,-75.15242,39.94217,-75.1775,6
39.96442,-75.17999,39.94792,-75.16237,201
39.9625,-75.1742,39.95316,-75.16551,187
39.96442,-75.17999,39.99179,-75.18637,39
39.96849,-75.13546,39.94735,-75.14886,26
39.93704,-75.15038,39.96442,-75.17999,65
39.95923,-75.17036,39.95923,-75.17036,338
39.98004,-75.17088,39.94527,-75.17971,3
39.95048,-75.17286,39.97207,-75.16351,27
39.95425,-75.17761,39.94295,-75.15955,130
39.94061,-75.14958,39.97121,-75.1597,3
39.9707,-75.15171,39.94711,-75.16618,22
39.9522,-75.20311,39.96317,-75.14792,16
39.95273,-75.15979,39.96271,-75.19419,18
39.9538,-75.19479,39.97669,-75.15813,5
39.94217,-75.1775,39.95005,-75.15672,17
39.96265,-75.16174,39.93082,-75.17474,18
39.98771,-75.18052,39.97804,-75.2122,2
39.98003,-75.14371,39.95071,-75.14921,6
39.96718,-75.16125,39.95708,-75.20177,8
39.96411,-75.19973,39.94391,-75.16735,2
39.95403,-75.14983,39.94633,-75.1698,75
39.97888,-75.13339,39.9384,-75.17327,5
39.93315,-75.16248,39.97207,-75.16351,1
39.94887,-75.18986,39.96442,-75.17999,207
39.97207,-75.16351,39.9625,-75.1742,81
39.93775,-75.18012,39.98003,-75.14371,1
39.97841,-75.22399,39.95373,-75.21825,5
39.95112,-75.15457,39.96744,-75.17507,65
39.9538,-75.19479,39.97522,-75.18669,22
39.97469,-75.19562,39.94781,-75.19409,4
39.94391,-75.16735,39.96265,-75.16174,12
39.95472,-75.18323,39.97486,-75.20524,6
39.94527,-75.17971,39.97469,-75.19562,8
39.95012,-75.14472,39.96265,-75.16174,59
39.95425,-75.17761,39.96674,-75.20799,13
39.9539,-75.16902,39.93431,-75.16042,25
39.93935,-75.15716,39.96984,-75.1418,14
39.97121,-75.1597,39.95295,-75.13979,17
39.9625,-75.1742,39.99119,-75.17975,13
39.94735,-75.14886,39.94509,-75.1425,129
39.94681,-75.19311,39.96173,-75.18788,13
39.97274,-75.17939,39.97888,-75.13339,11
39.96849,-75.13546,39.94561,-75.17348,15
39.93445,-75.14541,39.95373,-75.21825,6
39.96046,-75.19701,39.93935,-75.15716,3
39.95511,-75.20987,39.94733,-75.14403,2
39.97522,-75.18669,39.93549,-75.16711,6
39.9539,-75.16902,39.95339,-75.15426,189
39.98078,-75.15055,39.94822,-75.20908,1
39.95511,-75.20987,39.95851,-75.21465,12
39.95472,-75.18323,39.96718,-75.16125,49
39.96317,-75.14792,39.97263,-75.16757,7
39.97469,-75.19562,39.95295,-75.13979,3
39.9384,-75.17327,39.96046,-75.19701,2
39.98078,-75.15055,39.94732,-75.15695,9
39.9522,-75.20311,39.95273,-75.15979,53
39.94733,-75.14403,39.96818,-75.18034,7
39.97486,-75.20524,39.98062,-75.1735,1
39.96652,-75.12996,39.93549,-75.16711,4
39.95339,-75.15426,39.95197,-75.17943,12
39.96844,-75.14001,39.95425,-75.17761,8
39.96674,-75.20799,39.93704,-75.15038,1
39.93231,-75.18154,39.95339,-75.15426,22
39.98837,-75.18701,39.95012,-75.14472,2
39.93445,-75.14541,39.96143,-75.15242,7
39.95511,-75.20987,39.9538,-75.19479,554
39.94781,-75.19409,39.94633,-75.1698,227
39.95316,-75.16551,39.93401,-75.15094,115
39.95425,-75.17761,39.98062,-75.1735,1
39.95005,-75.15672,39.96062,-75.13983,43
39.94711,-75.16618,39.94019,-75.16691,563
39.96289,-75.16606,39.95273,-75.15979,101
39.93315,-75.16248,39.95295,-75.13979,38
39.93431,-75.16042,39.94517,-75.15993,132
39.94295,-75.15955,39.95197,-75.17943,43
39.99179,-75.18637,39.94509,-75.1425,1
39.98003,-75.14371,39.94561,-75.17348,2
39.98771,-75.18052,39.96289,-75.16606,6
39.97804,-75.2122,39.98771,-75.18052,2
39.93231,-75.18154,39.96411,-75.19973,1
39.94781,-75.19409,39.94681,-75.19311,12
39.95378,-75.16374,39.94792,-75.16237,97
39.95295,-75.13979,39.94887,-75.18986,2
39.95378,-75.16374,39.99179,-75.18637,11
39.94633,-75.1698,39.98082,-75.14973,4
39.94792,-75.16237,39.94509,-75.1425,172
39.97274,-75.17939,39.95424,-75.16138,169
39.96744,-75.17507,39.96046,-75.19701,17
39.97121,-75.1597,39.97207,-75.16351,90
39.94711,-75.16618,39.96652,-75.12996,55
39.93431,-75.16042,39.98005,-75.15522,38
39.9538,-75.19479,39.96818,-75.18034,91
39.96892,-75.1547,39.95355,-75.17192,2
39.96844,-75.14001,39.96265,-75.16174,40
39.96984,-75.1418,39.95273,-75.15979,24
39.95355,-75.17192,39.97121,-75.1597,17
39.97263,-75.16757,39.94019,-75.16691,3
39.95112,-75.15457,39.96849,-75.13546,58
39.94681,-75.19311,39.96716,-75.17001,7
39.94527,-75.17971,39.97765,-75.21295,3
39.9707,-75.15171,39.96892,-75.1547,10
39.98005,-75.15522,39.98082,-75.14973,128
39.94681,-75.19311,39.95886,-75.17369,29
39.95511,-75.20987,39.96984,-75.1418,4
39.95708,-75.20177,39.92777,-75.15103,4
39.94822,-75.20908,39.95005,-75.15672,26
39.96718,-75.16125,39.97841,-75.22399,1
39.9539,-75.16902,39.96411,-75.19973,16
39.95048,-75.17286,39.95295,-75.13979,71
39.96317,-75.14792,39.98078,-75.15055,11
39.94561,-75.17348,39.97486,-75.20524,2
39.94527,-75.17971,39.94138,-75.14564,156
39.98203,-75.18866,39.95866,-75.21323,5
39.94561,-75.17348,39.96718,-75.16125,18
39.92777,-75.15103,39.96143,-75.15242,7
39.94733,-75.14403,39.97522,-75.18669,2
39.96289,-75.16606,39.96317,-75.14792,214
39.94509,-75.1425,39.93935,-75.15716,74
39.94019,-75.16691,39.93549,-75.16711,150
39.94527,-75.17971,39.97274,-75.17939,23
39.96265,-75.16174,39.93775,-75.18012,7
39.96849,-75.13546,39.95071,-75.14921,49
39.94732,-75.15695,39.95005,-75.15672,47
39.93724,-75.1612,39.94391,-75.16735,79
39.93935,-75.15716,39.94733,-75.14403,114
39.96173,-75.18788,39.98082,-75.14973,1
39.95048,-75.17286,39.94781,-75.19409,605
39.98003,-75.14371,39.94735,-75.14886,1
39.98203,-75.18866,39.95576,-75.18982,9
39.98082,-75.14973,39.95316,-75.16551,17
39.97486,-75.20524,39.96674,-75.20799,7
39.96716,-75.17001,39.95886,-75.17369,127
39.94295,-75.15955,39.93704,-75.15038,203
39.95425,-75.17761,39.93724,-75.1612,87
39.96716,-75.17001,39.96716,-75.17001,653
39.98837,-75.18701,39.95511,-75.20987,2
39.93315,-75.16248,39.94781,-75.19409,12
39.95886,-75.17369,39.95886,-75.17369,673
39.94733,-75.14403,39.97669,-75.15813,7
39.95886,-75.17369,39.96716,-75.17001,42
39.96984,-75.1418,39.96317,-75.14792,26
39.93935,-75.15716,39.9538,-75.19479,48
39.96062,-75.13983,39.9707,-75.15171,2
39.94218,-75.17747,39.93401,-75.15094,15
39.95424,-75.16138,39.94061,-75.14958,87
39.93775,-75.18012,39.94218,-75.17747,108
39.97469,-75.19562,39.97207,-75.16351,8
39.93724,-75.1612,39.96844,-75.14001,6
39.95012,-75.14472,39.95425,-75.17761,74
39.92777,-75.15103,39.95373,-75.21825,2
39.97669,-75.15813,39.93549,-75.16711,78
39.94391,-75.16735,39.95425,-75.17761,41
39.97888,-75.13339,39.98771,-75.18052,1
39.95923,-75.17036,39.95472,-75.18323,182
39.93935,-75.15716,39.95403,-75.14983,20
39.9707,-75.15171,39.94517,-75.15993,6
39.96744,-75.17507,39.9522,-75.20311,144
39.95005,-75.15672,39.96442,-75.17999,64
39.94633,-75.1698,39.96716,-75.17001,38
39.96265,-75.16174,39.96674,-75.20799,10
39.94633,-75.1698,39.95886,-75.17369,160
39.98837,-75.18701,39.9539,-75.16902,4
39.94019,-75.16691,39.96175,-75.13641,12
39.94733,-75.14403,39.95273,-75.15979,74
39.93724,-75.1612,39.93704,-75.15038,77
39.95373,-75.21825,39.95112,-75.15457,11
39.9522,-75.20311,39.96818,-75.18034,33
39.95866,-75.21323,39.93431,-75.16042,18
39.97714,-75.1794,39.95378,-75.16374,12
39.93082,-75.17474,39.98003,-75.14371,1
39.97669,-75.15813,39.96744,-75.17507,142
39.95576,-75.18982,39.95339,-75.15426,81
39.94295,-75.15955,39.96844,-75.14001,11
39.96062,-75.13983,39.96143,-75.15242,91
39.95378,-75.16374,39.94527,-75.17971,71
39.96046,-75.19701,39.94887,-75.18986,22
39.94732,-75.15695,39.96271,-75.19419,14
39.97522,-75.18669,39.96849,-75.13546,16
39.94781,-75.19409,39.9625,-75.1742,174
39.95425,-75.17761,39.93082,-75.17474,111
39.95316,-75.16551,39.94735,-75.14886,55
39.95851,-75.21465,39.95273,-75.15979,2
39.96265,-75.16174,39.94295,-75.15955,32
39.94019,-75.16691,39.96744,-75.17507,16
39.98771,-75.18052,39.96046,-75.19701,2
39.95197,-75.17943,39.93431,-75.16042,64
39.97274,-75.17939,39.97207,-75.16351,42
39.9707,-75.15171,39.98005,-75.15522,56
39.96062,-75.13983,39.95373,-75.21825,1
39.94517,-75.15993,39.98837,-75.18701,1
39.97121,-75.1597,39.95424,-75.16138,92
39.96744,-75.17507,39.96289,-75.16606,89
39.93401,-75.15094,39.94138,-75.14564,101
39.94561,-75.17348,39.95923,-75.17036,71
39.98082,-75.14973,39.95355,-75.17192,2
39.96652,-75.12996,39.96849,-75.13546,86
39.98005,-75.15522,39.96716,-75.17001,79
39.97669,-75.15813,39.96175,-75.13641,10
39.98005,-75.15522,39.95886,-75.17369,27
39.94295,-75.15955,39.94391,-75.16735,241
39.95425,-75.17761,39.94759,-75.1487,3
39.96984,-75.1418,39.97669,-75.15813,100
39.96173,-75.18788,39.96716,-75.17001,21
39.94733,-75.14403,39.96317,-75.14792,14
39.93401,-75.15094,39.97274,-75.17939,1
39.96173,-75.18788,39.95886,-75.17369,116
39.97469,-75.19562,39.95424,-75.16138,3
39.96892,-75.1547,39.95316,-75.16551,10
39.96849,-75.13546,39.93401,-75.15094,10
39.95424,-75.16138,39.9384,-75.17327,28
39.96289,-75.16606,39.97522,-75.18669,40
39.93315,-75.16248,39.97888,-75.13339,19
39.96271,-75.19419,39.95425,-75.17761,134
39.95472,-75.18323,39.95472,-75.18323,915
39.95071,-75.14921,39.94509,-75.1425,185
39.99119,-75.17975,39.95071,-75.14921,2
39.95197,-75.17943,39.95339,-75.15426,11
39.94822,-75.20908,39.96271,-75.19419,38
39.95355,-75.17192,39.93445,-75.14541,5
39.96289,-75.16606,39.97669,-75.15813,194
39.95576,-75.18982,39.93431,-75.16042,21
39.95708,-75.20177,39.95048,-75.17286,154
39.93724,-75.1612,39.95197,-75.17943,82
39.98062,-75.1735,39.98203,-75.18866,3
39.94527,-75.17971,39.95708,-75.20177,62
39.95708,-75.20177,39.93315,-75.16248,167
39.94218,-75.17747,39.95071,-75.14921,141
39.94061,-75.14958,39.97714,-75.1794,6
39.96984,-75.1418,39.97522,-75.18669,18
39.96718,-75.16125,39.97469,-75.19562,4
39.96716,-75.17001,39.98082,-75.14973,15
39.94517,-75.15993,39.96173,-75.18788,26
39.95316,-75.16551,39.94561,-75.17348,106
39.97207,-75.16351,39.94633,-75.1698,10
39.95886,-75.17369,39.98082,-75.14973,1
39.95403,-75.14983,39.9625,-75.1742,31
39.95866,-75.21323,39.95339,-75.15426,3
39.96664,-75.19209,39.95424,-75.16138,2
39.96718,-75.16125,39.96664,-75.19209,2
39.95048,-75.17286,39.97888,-75.13339,18
39.95866,-75.21323,39.96411,-75.19973,17
39.96718,-75.16125,39.97274,-75.17939,39
39.96175,-75.13641,39.96289,-75.16606,20
39.97714,-75.1794,39.93315,-75.16248,1
39.97522,-75.18669,39.96175,-75.13641,3
39.97274,-75.17939,39.95295,-75.13979,15
39.94138,-75.14564,39.94527,-75.17971,91
39.97714,-75.1794,39.95048,-75.17286,11
39.97263,-75.16757,39.94732,-75.15695,4
39.98005,-75.15522,39.98837,-75.18701,5
39.95424,-75.16138,39.98771,-75.18052,2
39.97263,-75.16757,39.94822,-75.20908,2
39.93704,-75.15038,39.96062,-75.13983,35
39.93431,-75.16042,39.94711,-75.16618,172
39.97669,-75.15813,39.96849,-75.13546,77
39.93315,-75.16248,39.95424,-75.16138,68
39.96411,-75.19973,39.95197,-75.17943,1
39.95511,-75.20987,39.95403,-75.14983,27
39.94517,-75.15993,39.95886,-75.17369,63
39.96442,-75.17999,39.94527,-75.17971,391
39.98004,-75.17088,39.99179,-75.18637,22
39.94517,-75.15993,39.96716,-75.17001,21
39.9522,-75.20311,39.97522,-75.18669,10
39.96271,-75.19419,39.96265,-75.16174,79
39.99119,-75.17975,39.94735,-75.14886,3
39.97888,-75.13339,39.94061,-75.14958,12
39.97207,-75.16351,39.94681,-75.19311,1
39.96652,-75.12996,39.96175,-75.13641,35
39.98004,-75.17088,39.94792,-75.16237,3
39.94019,-75.16691,39.96849,-75.13546,31
39.96744,-75.17507,39.97804,-75.2122,3
39.94711,-75.16618,39.94732,-75.15695,363
39.95048,-75.17286,39.95424,-75.16138,141
39.97522,-75.18669,39.96744,-75.17507,67
39.95197,-75.17943,39.96411,-75.19973,4
39.9707,-75.15171,39.98203,-75.18866,3
39.96173,-75.18788,39.96173,-75.18788,494
39.94218,-75.17747,39.94735,-75.14886,111
39.94509,-75.1425,39.94887,-75.18986,10
39.94887,-75.18986,39.96062,-75.13983,36
39.9522,-75.20311,39.97669,-75.15813,9
39.96175,-75.13641,39.9522,-75.20311,6
39.96652,-75.12996,39.96744,-75.17507,6
39.94633,-75.1698,39.98837,-75.18701,1
39.96674,-75.20799,39.94391,-75.16735,1
39.9538,-75.19479,39.96317,-75.14792,12
39.96265,-75.16174,39.98062,-75.1735,8
39.94711,-75.16618,39.94822,-75.20908,123
39.95472,-75.18323,39.95923,-75.17036,102
39.95112,-75.15457,39.93549,-75.16711,121
39.96143,-75.15242,39.95112,-75.15457,77
39.9384,-75.17327,39.9522,-75.20311,14
39.93082,-75.17474,39.94218,-75.17747,19
39.98837,-75.18701,39.95576,-75.18982,62
39.98005,-75.15522,39.96173,-75.18788,41
39.95339,-75.15426,39.94391,-75.16735,45
39.97714,-75.1794,39.98004,-75.17088,14
39.95355,-75.17192,39.97714,-75.1794,2
39.94561,-75.17348,39.95472,-75.18323,160
39.96289,-75.16606,39.96818,-75.18034,90
39.94061,-75.14958,39.93445,-75.14541,191
39.96265,-75.16174,39.93724,-75.1612,29
39.98062,-75.1735,39.98005,-75.15522,17
39.95923,-75.17036,39.96718,-75.16125,163
39.95316,-75.16551,39.95071,-75.14921,92
39.95576,-75.18982,39.96411,-75.19973,73
39.97274,-75.17939,39.94781,-75.19409,12
39.95425,-75.17761,39.93775,-75.18012,54
39.95273,-75.15979,39.95005,-75.15672,83
39.94633,-75.1698,39.96173,-75.18788,17
39.98203,-75.18866,39.95511,-75.20987,2
39.97804,-75.2122,39.94061,-75.14958,1
39.95295,-75.13979,39.93935,-75.15716,45
39.97121,-75.1597,39.97888,-75.13339,10
39.95339,-75.15426,39.96844,-75.14001,95
39.97841,-75.22399,39.9707,-75.15171,4
39.96718,-75.16125,39.94138,-75.14564,22
39.9384,-75.17327,39.96289,-75.16606,48
39.9625,-75.1742,39.95355,-75.17192,79
39.9538,-75.19479,39.95273,-75.15979,119
39.97486,-75.20524,39.93082,-75.17474,2
39.94218,-75.17747,39.94561,-75.17348,79
39.96984,-75.1418,39.96818,-75.18034,1
39.95708,-75.20177,39.95378,-75.16374,50
39.96818,-75.18034,39.93549,-75.16711,27
39.94391,-75.16735,39.94733,-75.14403,57
39.9384,-75.17327,39.95071,-75.14921,48
39.95012,-75.14472,39.95851,-75.21465,3
39.94295,-75.15955,39.96892,-75.1547,4
39.98005,-75.15522,39.9539,-75.16902,69
39.97486,-75.20524,39.97765,-75.21295,8
39.94218,-75.17747,39.97804,-75.2122,3
39.96744,-75.17507,39.94735,-75.14886,34
39.98005,-75.15522,39.93231,-75.18154,19
39.95012,-75.14472,39.94733,-75.14403,51
39.97207,-75.16351,39.94887,-75.18986,3
39.95866,-75.21323,39.96062,-75.13983,2
39.93401,-75.15094,39.93775,-75.18012,12
39.96411,-75.19973,39.98203,-75.18866,1
39.97469,-75.19562,39.94792,-75.16237,5
39.95316,-75.16551,39.96289,-75.16606,164
39.96289,-75.16606,39.9384,-75.17327,51
39.95424,-75.16138,39.97522,-75.18669,28
39.93431,-75.16042,39.94391,-75.16735,45
39.97469,-75.19562,39.99179,-75.18637,9
39.96718,-75.16125,39.93082,-75.17474,1
39.98004,-75.17088,39.97888,-75.13339,5
39.93082,-75.17474,39.95112,-75.15457,21
39.95403,-75.14983,39.93935,-75.15716,26
39.96664,-75.19209,39.99179,-75.18637,3
39.96265,-75.16174,39.95708,-75.20177,14
39.92777,-75.15103,39.92777,-75.15103,399
39.9625,-75.1742,39.94822,-75.20908,30
39.96664,-75.19209,39.94792,-75.16237,5
39.93935,-75.15716,39.95425,-75.17761,76
39.94138,-75.14564,39.94781,-75.19409,17
39.96143,-75.15242,39.94218,-75.17747,12
39.95316,-75.16551,39.9522,-75.20311,110
39.94733,-75.14403,39.94061,-75.14958,139
39.95012,-75.14472,39.9538,-75.19479,52
39.95197,-75.17943,39.96062,-75.13983,21
39.96062,-75.13983,39.95048,-75.17286,56
39.95886,-75.17369,39.95511,-75.20987,18
39.95424,-75.16138,39.97669,-75.15813,140
39.94633,-75.1698,39.93231,-75.18154,59
39.94822,-75.20908,39.97263,-75.16757,2
39.96062,-75.13983,39.93315,-75.16248,35
39.94633,-75.1698,39.9539,-75.16902,353
39.98837,-75.18701,39.95886,-75.17369,2
39.94391,-75.16735,39.9538,-75.19479,66
39.9625,-75.1742,39.94732,-75.15695,66
39.94887,-75.18986,39.96411,-75.19973,13
39.95923,-75.17036,39.94509,-75.1425,24
39.98837,-75.18701,39.96716,-75.17001,3
39.96442,-75.17999,39.94781,-75.19409,138
39.96716,-75.17001,39.95511,-75.20987,15
39.96674,-75.20799,39.94711,-75.16618,8
39.93431,-75.16042,39.96844,-75.14001,8
39.93724,-75.1612,39.94517,-75.15993,478
39.95425,-75.17761,39.96664,-75.19209,3
39.96046,-75.19701,39.94633,-75.1698,11
39.95708,-75.20177,39.96143,-75.15242,4
39.99179,-75.18637,39.95472,-75.18323,8
39.94732,-75.15695,39.97263,-75.16757,1
39.97274,-75.17939,39.94527,-75.17971,52
39.94138,-75.14564,39.95295,-75.13979,130
39.94527,-75.17971,39.96674,-75.20799,3
39.97263,-75.16757,39.95355,-75.17192,4
39.95425,-75.17761,39.97469,-75.19562,3
39.94792,-75.16237,39.95472,-75.18323,113
39.93549,-75.16711,39.93445,-75.14541,71
39.96442,-75.17999,39.95295,-75.13979,18
39.95339,-75.15426,39.94711,-75.16618,392
39.94759,-75.1487,39.95112,-75.15457,2
39.96744,-75.17507,39.94561,-75.17348,52
39.94711,-75.16618,39.95355,-75.17192,34
39.96892,-75.1547,39.96652,-75.12996,1
39.97486,-75.20524,39.97274,-75.17939,7
39.93724,-75.1612,39.98005,-75.15522,50
39.94517,-75.15993,39.95866,-75.21323,7
39.94527,-75.17971,39.94295,-75.15955,291
39.94735,-75.14886,39.95923,-75.17036,22
39.97121,-75.1597,39.99179,-75.18637,7
39.94517,-75.15993,39.95576,-75.18982,72
39.95511,-75.20987,39.96265,-75.16174,5
39.97121,-75.1597,39.94792,-75.16237,61
39.94681,-75.19311,39.95511,-75.20987,38
39.94781,-75.19409,39.93935,-75.15716,52
39.96844,-75.14001,39.96984,-75.1418,20
39.96175,-75.13641,39.95071,-75.14921,56
39.95708,-75.20177,39.95373,-75.21825,40
39.95378,-75.16374,39.97207,-75.16351,140
39.96271,-75.19419,39.95403,-75.14983,21
39.96173,-75.18788,39.9539,-75.16902,138
39.98078,-75.15055,39.95316,-75.16551,5
39.95576,-75.18982,39.96062,-75.13983,21
39.97765,-75.21295,39.94781,-75.19409,6
39.94735,-75.14886,39.95472,-75.18323,50
39.96849,-75.13546,39.96046,-75.19701,1
39.95424,-75.16138,39.96818,-75.18034,126
39.95316,-75.16551,39.97804,-75.2122,5
39.93704,-75.15038,39.93431,-75.16042,40
39.95071,-75.14921,39.96718,-75.16125,37
39.98837,-75.18701,39.98837,-75.18701,506
39.93445,-75.14541,39.92777,-75.15103,52
39.96844,-75.14001,39.94733,-75.14403,32
39.97714,-75.1794,39.95373,-75.21825,1
39.94527,-75.17971,39.93724,-75.1612,117
39.97486,-75.20524,39.97469,-75.19562,19
39.94218,-75.17747,39.96289,-75.16606,34
39.9384,-75.17327,39.94561,-75.17348,109
39.96411,-75.19973,39.98005,-75.15522,22
39.97486,-75.20524,39.96664,-75.19209,1
39.93231,-75.18154,39.96442,-75.17999,40
39.94218,-75.17747,39.9522,-75.20311,143
39.99179,-75.18637,39.95923,-75.17036,8
39.99119,-75.17975,39.96289,-75.16606,32
39.97714,-75.1794,39.96143,-75.15242,5
39.95886,-75.17369,39.95012,-75.14472,142
39.9539,-75.16902,39.96442,-75.17999,258
39.94517,-75.15993,39.9539,-75.16902,724
39.94517,-75.15993,39.93231,-75.18154,25
39.95295,-75.13979,39.9625,-75.1742,22
39.96173,-75.18788,39.95576,-75.18982,370
39.96046,-75.19701,39.94681,-75.19311,59
39.96844,-75.14001,39.9538,-75.19479,21
39.96062,-75.13983,39.95378,-75.16374,54
39.96716,-75.17001,39.95012,-75.14472,55
39.96173,-75.18788,39.95866,-75.21323,8
39.96411,-75.19973,39.94517,-75.15993,1
39.94887,-75.18986,39.93431,-75.16042,51
39.94295,-75.15955,39.94711,-75.16618,454
39.96265,-75.16174,39.97841,-75.22399,11
39.94792,-75.16237,39.95923,-75.17036,90
39.95378,-75.16374,39.94781,-75.19409,36
39.95425,-75.17761,39.97274,-75.17939,116
39.97888,-75.13339,39.95273,-75.15979,29
39.97765,-75.21295,39.97207,-75.16351,4
39.95511,-75.20987,39.95425,-75.17761,100
39.94732,-75.15695,39.98078,-75.15055,4
39.96175,-75.13641,39.94735,-75.14886,23
39.9384,-75.17327,39.94735,-75.14886,124
39.98004,-75.17088,39.95424,-75.16138,11
39.94887,-75.18986,39.95339,-75.15426,12
39.96289,-75.16606,39.98771,-75.18052,10
39.95425,-75.17761,39.94138,-75.14564,41
39.98005,-75.15522,39.95866,-75.21323,1
39.94509,-75.1425,39.94633,-75.1698,74
39.9522,-75.20311,39.9384,-75.17327,25
39.97804,-75.2122,39.95273,-75.15979,1
39.96744,-75.17507,39.95071,-75.14921,188
39.93315,-75.16248,39.94792,-75.16237,555
39.98005,-75.15522,39.95576,-75.18982,13
39.96317,-75.14792,39.95005,-75.15672,75
39.93401,-75.15094,39.93082,-75.17474,45
39.9538,-75.19479,39.94061,-75.14958,143
39.95378,-75.16374,39.95295,-75.13979,63
39.95425,-75.17761,39.97765,-75.21295,4
39.95373,-75.21825,39.94218,-75.17747,15
39.93549,-75.16711,39.97714,-75.1794,1
39.94681,-75.19311,39.95012,-75.14472,11
39.95012,-75.14472,39.96984,-75.1418,74
39.93935,-75.15716,39.96265,-75.16174,10
39.96984,-75.1418,39.98771,-75.18052,1
39.95339,-75.15426,39.96892,-75.1547,11
39.96175,-75.13641,39.94561,-75.17348,7
39.98082,-75.14973,39.94822,-75.20908,3
39.94138,-75.14564,39.97207,-75.16351,7
39.93724,-75.1612,39.98203,-75.18866,3
39.94391,-75.16735,39.96984,-75.1418,19
39.94633,-75.1698,39.95576,-75.18982,88
39.97888,-75.13339,39.96317,-75.14792,18
39.95071,-75.14921,39.97486,-75.20524,4
39.96143,-75.15242,39.98003,-75.14371,9
39.94633,-75.1698,39.95866,-75.21323,3
39.98082,-75.14973,39.94732,-75.15695,34
39.96442,-75.17999,39.97207,-75.16351,23
39.93704,-75.15038,39.95339,-75.15426,84
39.97841,-75.22399,39.92777,-75.15103,3
39.95048,-75.17286,39.99179,-75.18637,10
39.95048,-75.17286,39.94792,-75.16237,752
39.94733,-75.14403,39.95923,-75.17036,17
39.96289,-75.16606,39.97486,-75.20524,10
39.95576,-75.18982,39.95012,-75.14472,33
39.95373,-75.21825,39.94527,-75.17971,40
39.94061,-75.14958,39.98078,-75.15055,1
39.97522,-75.18669,39.96046,-75.19701,18
39.96271,-75.19419,39.94019,-75.16691,5
39.94887,-75.18986,39.98082,-75.14973,3
39.96844,-75.14001,39.94822,-75.20908,4
39.98771,-75.18052,39.96849,-75.13546,12
39.93231,-75.18154,39.9539,-75.16902,181
39.93775,-75.18012,39.97888,-75.13339,2
39.9384,-75.17327,39.93549,-75.16711,93
39.96844,-75.14001,39.94732,-75.15695,57
39.96818,-75.18034,39.95071,-75.14921,54
39.98062,-75.1735,39.95048,-75.17286,7
39.95708,-75.20177,39.98203,-75.18866,1
39.95112,-75.15457,39.9522,-75.20311,28
39.95378,-75.16374,39.95112,-75.15457,107
39.93445,-75.14541,39.94391,-75.16735,18
39.93231,-75.18154,39.93231,-75.18154,814
39.93549,-75.16711,39.96271,-75.19419,5
